Model,Image,Has_Lesion,Dice,IoU,Precision,Recall,GT_Lesion_Pixels,Pred_Lesion_Pixels,IRF_Dice,IRF_IoU,IRF_Precision,IRF_Recall,SRF_Dice,SRF_IoU,SRF_Precision,SRF_Recall,PED_Dice,PED_IoU,PED_Precision,PED_Recall
nnU-Net + SDA,RET_Spectralis_7a05c267fdde4c819b19eb30da70d387_slice041.png,1,0.8364597146531836,0.7378024056153741,0.8167659055948286,0.857993889405485,4956,5018,,,,,0.9578356304236856,0.9190830721003135,0.9526807473598701,0.9630466023403819,0.7150837988826816,0.5565217391304348,0.6808510638297872,0.7529411764705882
nnU-Net + SDA,RET_Spectralis_7a05c267fdde4c819b19eb30da70d387_slice042.png,1,0.9641833810888252,0.9308437067773168,0.9565482233502538,0.9719414070559109,4847,4925,,,,,0.9641833810888252,0.9308437067773168,0.9565482233502538,0.9719414070559109,,,,
nnU-Net + SDA,RET_Spectralis_7a05c267fdde4c819b19eb30da70d387_slice043.png,1,0.9531852778646648,0.9105577689243027,0.9301994301994302,0.9773358990806073,4677,4914,,,,,0.9531852778646648,0.9105577689243027,0.9301994301994302,0.9773358990806073,,,,
nnU-Net + SDA,RET_Spectralis_7a05c267fdde4c819b19eb30da70d387_slice044.png,1,0.931382793451759,0.8715775749674055,0.9607185628742515,0.9037854889589906,4438,4175,,,,,0.931382793451759,0.8715775749674055,0.9607185628742515,0.9037854889589906,,,,
nnU-Net + SDA,RET_Spectralis_7a05c267fdde4c819b19eb30da70d387_slice046.png,1,0.9376795304108905,0.8826710557253703,0.9366267465069861,0.9387346836709177,3999,4008,,,,,0.9376795304108905,0.8826710557253703,0.9366267465069861,0.9387346836709177,,,,
nnU-Net + SDA,RET_Spectralis_7a05c267fdde4c819b19eb30da70d387_slice047.png,1,0.9171314741035856,0.8469462840323767,0.8664993726474278,0.9740479548660085,3545,3985,,,,,0.9171314741035856,0.8469462840323767,0.8664993726474278,0.9740479548660085,,,,
nnU-Net + SDA,RET_Spectralis_7a05c267fdde4c819b19eb30da70d387_slice048.png,1,0.9251580649904426,0.8607387140902872,0.8773006134969326,0.9785381026438569,3215,3586,,,,,0.9251580649904426,0.8607387140902872,0.8773006134969326,0.9785381026438569,,,,
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice011.png,1,0.0,0.0,0.0,0.0,115,0,,,,,,,,,0.0,0.0,0.0,0.0
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice012.png,1,0.6264150943396226,0.45604395604395603,0.8829787234042553,0.4853801169590643,171,94,,,,,,,,,0.6264150943396226,0.45604395604395603,0.8829787234042553,0.4853801169590643
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice013.png,1,0.6420755992005867,0.4735848467827498,0.6609938330170778,0.6883040935672515,266,334,,,,,0.6114649681528662,0.44036697247706424,0.7741935483870968,0.5052631578947369,0.672686230248307,0.5068027210884354,0.5477941176470589,0.8713450292397661
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice014.png,1,0.7246652756042428,0.5696273415987787,0.7300451541591213,0.7193946944326974,634,623,,,,,0.6864197530864198,0.5225563909774437,0.6881188118811881,0.6847290640394089,0.7629107981220657,0.6166982922201139,0.7719714964370546,0.7540603248259861
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice015.png,1,0.7840088568335193,0.6475415260406326,0.6865218701597247,0.9346242965905329,815,1075,,,,,0.7339449541284404,0.5797101449275363,0.5857740585774058,0.9824561403508771,0.834072759538598,0.715372907153729,0.7872696817420436,0.8867924528301887
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice017.png,1,0.7942396763796526,0.6598902166520937,0.7942914719230509,0.7942114060797036,1685,1686,,,,,0.7620124364047485,0.6155251141552511,0.759009009009009,0.7650397275822929,0.8264669163545568,0.7042553191489361,0.8295739348370927,0.8233830845771144
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice018.png,1,0.5724258289703316,0.5021035779440783,0.5154120984017891,0.6438190737218165,1809,2230,0.0,0.0,0.0,0.0,0.8839441535776614,0.7920250195465207,0.803968253968254,0.9815891472868217,0.8333333333333334,0.7142857142857143,0.7422680412371134,0.9498680738786279
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice019.png,1,0.6791326403981977,0.5604050763513652,0.6606947417252222,0.7135532642215653,2259,2504,0.3496143958868895,0.2118380062305296,0.40476190476190477,0.3076923076923077,0.9043683589138135,0.8254310344827587,0.8941634241245137,0.9148089171974523,0.7834151663938898,0.6439461883408072,0.6831588962892483,0.9181585677749361
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice020.png,1,0.7220961581073112,0.5887495706218736,0.6946363952631031,0.7637759601350909,2365,2669,0.5217391304347826,0.35294117647058826,0.56,0.4883720930232558,0.9052183173588925,0.8268482490272373,0.8841886269070736,0.9272727272727272,0.7393310265282583,0.5864592863677951,0.6397205588822356,0.8756830601092896
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice021.png,1,0.8036028146649493,0.6833184130084454,0.7331822534519894,0.899145996020012,3042,3586,0.6798307475317349,0.5149572649572649,0.570414201183432,0.8411867364746946,0.9235242803140448,0.857914640734738,0.9069103369503141,0.9407582938388626,0.8074534161490683,0.6770833333333334,0.7222222222222222,0.9154929577464789
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice022.png,1,0.809395740863697,0.6884395111642765,0.7449382921771853,0.8876748385411889,3612,4236,0.7187807276302851,0.5610130468150422,0.6463306808134395,0.8095238095238095,0.9210526315789473,0.8536585365853658,0.8766540642722117,0.9701882845188284,0.7883538633818589,0.6506469500924215,0.7118301314459049,0.8833124215809285
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice025.png,1,0.8375447282344305,0.7277268308029415,0.7938673848088823,0.8875251524869521,4188,4611,0.7695709862892526,0.6254493170381021,0.714872637633525,0.8333333333333334,0.9400175131348512,0.8868236266005782,0.9190924657534246,0.9619175627240143,0.8030456852791878,0.6709075487701441,0.7476370510396976,0.8673245614035088
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice030.png,1,0.7961517611884327,0.6868826957378337,0.8827787730008038,0.7632974026188589,2533,2503,0.5774647887323944,0.40594059405940597,0.8848920863309353,0.42857142857142855,0.9001692047377327,0.8184615384615385,0.87117903930131,0.9311551925320887,0.910821290095171,0.8362459546925566,0.8922651933701657,0.9301655867530597
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice034.png,1,0.4220039292730845,0.3650577838205302,0.3729166666666667,0.485972850678733,1166,1440,0.0,0.0,0.0,0.0,,,,,0.844007858546169,0.7301155676410604,0.7458333333333333,0.971945701357466
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice036.png,1,0.4043062200956938,0.3393574297188755,0.3967136150234742,0.4121951219512195,850,852,0.0,0.0,0.0,0.0,,,,,0.8086124401913876,0.678714859437751,0.7934272300469484,0.824390243902439
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice037.png,1,0.7036450079239303,0.5427872860635696,0.6049046321525886,0.8409090909090909,528,734,,,,,,,,,0.7036450079239303,0.5427872860635696,0.6049046321525886,0.8409090909090909
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice038.png,1,0.6507713884992987,0.48232848232848236,0.7891156462585034,0.5536992840095465,419,294,,,,,,,,,0.6507713884992987,0.48232848232848236,0.7891156462585034,0.5536992840095465
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice039.png,1,0.6918238993710691,0.5288461538461539,0.5994550408719346,0.8178438661710037,269,367,,,,,,,,,0.6918238993710691,0.5288461538461539,0.5994550408719346,0.8178438661710037
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice040.png,1,0.562874251497006,0.39166666666666666,0.47,0.7014925373134329,201,300,,,,,,,,,0.562874251497006,0.39166666666666666,0.47,0.7014925373134329
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice041.png,1,0.0,0.0,0.0,0.0,116,0,,,,,,,,,0.0,0.0,0.0,0.0
nnU-Net + SDA,RET_Spectralis_7b2607e057592d507c4ec4732bae64c2_slice048.png,0,,,,,0,0,,,,,,,,,,,,
nnU-Net + SDA,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice013.png,0,,,,,0,0,,,,,,,,,,,,
nnU-Net + SDA,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice017.png,1,0.0,0.0,0.0,0.0,59,0,0.0,0.0,0.0,0.0,,,,,,,,
nnU-Net + SDA,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice019.png,1,0.6200527704485488,0.44933078393881454,0.5949367088607594,0.6473829201101928,363,395,0.6200527704485488,0.44933078393881454,0.5949367088607594,0.6473829201101928,,,,,,,,
nnU-Net + SDA,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice020.png,1,0.6503368034292712,0.48185117967332125,0.5959595959595959,0.715633423180593,742,891,0.6503368034292712,0.48185117967332125,0.5959595959595959,0.715633423180593,,,,,,,,
nnU-Net + SDA,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice021.png,1,0.7523540489642184,0.6030188679245283,0.705207413945278,0.8062563067608476,991,1133,0.7523540489642184,0.6030188679245283,0.705207413945278,0.8062563067608476,,,,,,,,
nnU-Net + SDA,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice024.png,1,0.9100418410041841,0.8349328214971209,0.8955223880597015,0.9250398724082934,1881,1943,0.9100418410041841,0.8349328214971209,0.8955223880597015,0.9250398724082934,,,,,,,,
nnU-Net + SDA,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice025.png,1,0.9310014374700527,0.8709099058718064,0.9256788947117676,0.9363855421686746,2075,2099,0.9310014374700527,0.8709099058718064,0.9256788947117676,0.9363855421686746,,,,,,,,
nnU-Net + SDA,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice026.png,1,0.9399730820995962,0.8867445403758253,0.9361930294906167,0.9437837837837838,1850,1865,0.9399730820995962,0.8867445403758253,0.9361930294906167,0.9437837837837838,,,,,,,,
nnU-Net + SDA,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice027.png,1,0.9575070821529745,0.9184782608695652,0.9260273972602739,0.9912023460410557,1364,1460,0.9575070821529745,0.9184782608695652,0.9260273972602739,0.9912023460410557,,,,,,,,
nnU-Net + SDA,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice028.png,1,0.9048951048951049,0.8263090676883781,0.8814713896457765,0.9295977011494253,696,734,0.9048951048951049,0.8263090676883781,0.8814713896457765,0.9295977011494253,,,,,,,,
nnU-Net + SDA,RET_Spectralis_83e7b9339019b549c87830f90c560fea_slice044.png,0,,,,,0,0,,,,,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice020.png,1,0.3047619047619048,0.1797752808988764,0.6274509803921569,0.20125786163522014,159,51,0.3047619047619048,0.1797752808988764,0.6274509803921569,0.20125786163522014,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice022.png,1,0.6130790190735694,0.44204322200392926,0.6880733944954128,0.5528255528255528,407,327,0.6130790190735694,0.44204322200392926,0.6880733944954128,0.5528255528255528,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice023.png,1,0.8276422764227642,0.7059639389736477,0.8929824561403509,0.7712121212121212,660,570,0.8276422764227642,0.7059639389736477,0.8929824561403509,0.7712121212121212,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice025.png,1,0.2191780821917808,0.12307692307692308,0.7619047619047619,0.128,125,21,0.2191780821917808,0.12307692307692308,0.7619047619047619,0.128,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice026.png,1,0.8180790960451978,0.6921606118546845,0.8537735849056604,0.7852494577006508,461,424,0.8180790960451978,0.6921606118546845,0.8537735849056604,0.7852494577006508,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice027.png,1,0.6583463338533542,0.4906976744186046,0.7757352941176471,0.5718157181571816,369,272,0.6583463338533542,0.4906976744186046,0.7757352941176471,0.5718157181571816,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice029.png,1,0.5422222222222223,0.3719512195121951,0.7011494252873564,0.4420289855072464,138,87,0.5422222222222223,0.3719512195121951,0.7011494252873564,0.4420289855072464,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice031.png,1,0.6187624750499002,0.4479768786127168,0.748792270531401,0.5272108843537415,294,207,0.6187624750499002,0.4479768786127168,0.748792270531401,0.5272108843537415,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice032.png,1,0.5145728643216081,0.34641407307171856,0.6918918918918919,0.4096,625,370,0.5145728643216081,0.34641407307171856,0.6918918918918919,0.4096,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice033.png,1,0.7051926298157454,0.5446313065976714,0.7040133779264214,0.7063758389261745,596,598,0.7051926298157454,0.5446313065976714,0.7040133779264214,0.7063758389261745,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice034.png,1,0.5807814149947201,0.40922619047619047,0.6097560975609756,0.5544354838709677,496,451,0.5807814149947201,0.40922619047619047,0.6097560975609756,0.5544354838709677,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice035.png,1,0.6606260296540363,0.4932349323493235,0.7186379928315412,0.6112804878048781,656,558,0.6606260296540363,0.4932349323493235,0.7186379928315412,0.6112804878048781,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice036.png,1,0.5648414985590778,0.39357429718875503,0.5576102418207681,0.5722627737226277,685,703,0.5648414985590778,0.39357429718875503,0.5576102418207681,0.5722627737226277,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice038.png,1,0.6760070052539404,0.5105820105820106,0.6860189573459715,0.666283084004603,869,844,0.6760070052539404,0.5105820105820106,0.6860189573459715,0.666283084004603,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice039.png,1,0.5674008810572687,0.3960639606396064,0.6750524109014675,0.48936170212765956,658,477,0.5674008810572687,0.3960639606396064,0.6750524109014675,0.48936170212765956,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice040.png,1,0.5785123966942148,0.4069767441860465,0.5198019801980198,0.6521739130434783,322,404,0.5785123966942148,0.4069767441860465,0.5198019801980198,0.6521739130434783,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice041.png,1,0.5827956989247312,0.41122913505311076,0.6103603603603603,0.5576131687242798,486,444,0.5827956989247312,0.41122913505311076,0.6103603603603603,0.5576131687242798,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice042.png,1,0.6068431245965139,0.4355885078776645,0.6017925736235595,0.6119791666666666,768,781,0.6068431245965139,0.4355885078776645,0.6017925736235595,0.6119791666666666,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice044.png,1,0.780114722753346,0.6394984326018809,0.7311827956989247,0.8360655737704918,976,1116,0.780114722753346,0.6394984326018809,0.7311827956989247,0.8360655737704918,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice045.png,1,0.6370757180156658,0.4674329501915709,0.590513068731849,0.691609977324263,882,1033,0.6370757180156658,0.4674329501915709,0.590513068731849,0.691609977324263,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice046.png,1,0.7529527559055118,0.6037884767166535,0.6812110418521816,0.8415841584158416,909,1123,0.7529527559055118,0.6037884767166535,0.6812110418521816,0.8415841584158416,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8844486c9f1b8952d0988d0acbea86c8_slice048.png,1,0.7083671811535337,0.5484276729559748,0.6823161189358372,0.7364864864864865,592,639,0.7083671811535337,0.5484276729559748,0.6823161189358372,0.7364864864864865,,,,,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice001.png,1,0.8347659980897804,0.7163934426229508,0.763986013986014,0.92,1425,1716,0.8347659980897804,0.7163934426229508,0.763986013986014,0.92,,,,,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice002.png,1,0.7268170426065163,0.5708661417322834,0.632398753894081,0.8543771043771043,1188,1605,0.7268170426065163,0.5708661417322834,0.632398753894081,0.8543771043771043,,,,,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice003.png,1,0.7771975630983464,0.6355871886120996,0.7048145224940805,0.8661493695441319,1031,1267,0.7771975630983464,0.6355871886120996,0.7048145224940805,0.8661493695441319,,,,,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice004.png,1,0.7809081869406695,0.6405655247417075,0.7122128174123338,0.8642699926632429,1363,1654,0.7809081869406695,0.6405655247417075,0.7122128174123338,0.8642699926632429,,,,,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice005.png,1,0.8212694877505567,0.6967406707605102,0.7938643702906351,0.850634371395617,1734,1858,0.8212694877505567,0.6967406707605102,0.7938643702906351,0.850634371395617,,,,,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice006.png,1,0.800831312781434,0.6678220681686886,0.7344345616264295,0.8804265041888805,1313,1574,0.800831312781434,0.6678220681686886,0.7344345616264295,0.8804265041888805,,,,,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice007.png,1,0.7629250116441546,0.6167168674698795,0.7465815861440291,0.78,1050,1097,0.7629250116441546,0.6167168674698795,0.7465815861440291,0.78,,,,,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice008.png,1,0.8455907981875218,0.732487922705314,0.8458856345885635,0.8452961672473868,1435,1434,0.8455907981875218,0.732487922705314,0.8458856345885635,0.8452961672473868,,,,,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice010.png,1,0.8794326241134752,0.7848101265822784,0.8575380359612724,0.9024745269286754,687,723,0.8794326241134752,0.7848101265822784,0.8575380359612724,0.9024745269286754,,,,,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice013.png,1,0.8042895442359249,0.672645739910314,0.8,0.8086253369272237,371,375,0.8042895442359249,0.672645739910314,0.8,0.8086253369272237,,,,,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice015.png,1,0.3701399688958009,0.22709923664122136,0.3251366120218579,0.4296028880866426,277,366,0.3701399688958009,0.22709923664122136,0.3251366120218579,0.4296028880866426,,,,,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice016.png,1,0.7382920110192838,0.5851528384279476,0.6997389033942559,0.7813411078717201,343,383,0.7382920110192838,0.5851528384279476,0.6997389033942559,0.7813411078717201,,,,,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice017.png,1,0.5300668151447662,0.3606060606060606,0.5534883720930233,0.5085470085470085,234,215,0.5300668151447662,0.3606060606060606,0.5534883720930233,0.5085470085470085,,,,,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice018.png,1,0.7377690802348337,0.5844961240310077,0.6955719557195572,0.7854166666666667,480,542,0.7377690802348337,0.5844961240310077,0.6955719557195572,0.7854166666666667,,,,,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice020.png,1,0.44518788097982925,0.3283422597589865,0.5835260115606937,0.44377640879832564,803,879,0.7217010631644778,0.5645792563600783,0.6670520231213873,0.7861035422343324,0.1686746987951807,0.09210526315789473,0.5,0.10144927536231885,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice022.png,1,0.7733616779415337,0.6481905761485426,0.698076923076923,0.868372980269486,742,950,0.646180860403863,0.4773022049286641,0.5661538461538461,0.7525562372188139,0.9005424954792043,0.819078947368421,0.83,0.9841897233201581,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice023.png,1,0.8081303419294699,0.6802035486738776,0.744865571321882,0.8854254622733699,1294,1600,0.7653200181570585,0.6198529411764706,0.6820388349514563,0.8717683557394003,0.8509406657018813,0.7405541561712846,0.8076923076923077,0.8990825688073395,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice024.png,1,0.4181201550387597,0.35928393005828474,0.4389623601220753,0.39916743755781686,1281,983,0.8362403100775194,0.7185678601165695,0.8779247202441506,0.7983348751156337,0.0,0.0,0.0,0.0,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice025.png,1,0.4484848484848485,0.4065934065934066,0.4492273730684327,0.44774477447744776,1011,906,0.896969696969697,0.8131868131868132,0.8984547461368654,0.8954895489548955,0.0,0.0,0.0,0.0,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice026.png,1,0.30105263157894735,0.21536144578313254,0.4583333333333333,0.22413793103448276,380,156,0.6021052631578947,0.4307228915662651,0.9166666666666666,0.4482758620689655,0.0,0.0,0.0,0.0,,,,
nnU-Net + SDA,RET_Spectralis_88bab0b300b19bdac3dc431cb3507a2a_slice037.png,0,,,,,0,0,,,,,,,,,,,,
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice003.png,1,0.0,0.0,0.0,0.0,43,0,,,,,0.0,0.0,0.0,0.0,,,,
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice004.png,1,0.0,0.0,0.0,0.0,45,0,,,,,0.0,0.0,0.0,0.0,,,,
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice005.png,1,0.04,0.02040816326530612,0.2857142857142857,0.021505376344086023,93,7,,,,,0.04,0.02040816326530612,0.2857142857142857,0.021505376344086023,,,,
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice006.png,1,0.8543046357615894,0.7456647398843931,0.780241935483871,0.9439024390243902,410,496,,,,,0.8543046357615894,0.7456647398843931,0.780241935483871,0.9439024390243902,,,,
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice007.png,1,0.9092945128779395,0.8336755646817249,0.9042316258351893,0.9144144144144144,888,898,,,,,0.9092945128779395,0.8336755646817249,0.9042316258351893,0.9144144144144144,,,,
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice008.png,1,0.9270008795074758,0.8639344262295082,0.9221347331583553,0.9319186560565871,1131,1143,,,,,0.9270008795074758,0.8639344262295082,0.9221347331583553,0.9319186560565871,,,,
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice009.png,1,0.7863397548161121,0.6479076479076479,0.962486602357985,0.6646928201332346,1351,933,,,,,0.7863397548161121,0.6479076479076479,0.962486602357985,0.6646928201332346,,,,
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice010.png,1,0.9106648199445984,0.8359821996185632,0.8819584171696848,0.9413027916964924,1397,1491,,,,,0.9106648199445984,0.8359821996185632,0.8819584171696848,0.9413027916964924,,,,
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice011.png,1,0.9027027027027027,0.8226600985221675,0.8777923784494087,0.9290681502086231,1438,1522,,,,,0.9027027027027027,0.8226600985221675,0.8777923784494087,0.9290681502086231,,,,
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice013.png,1,0.7654970988843321,0.6261482814204282,0.6523549572348833,0.940007215007215,1480,1945,,,,,0.8408769448373409,0.7254423428920074,0.7582908163265306,0.9436507936507936,0.6901172529313233,0.5268542199488491,0.5464190981432361,0.9363636363636364
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice014.png,1,0.717285224275674,0.5699244241040291,0.6463852097130243,0.8632032667876588,1536,2114,,,,,0.8233369683751364,0.6997219647822057,0.8333333333333334,0.8135775862068966,0.6112334801762115,0.4401268834258525,0.4594370860927152,0.912828947368421
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice015.png,1,0.5940133018057511,0.5361024665744583,0.6144432768136935,0.5790672587240661,1939,1884,0.0,0.0,0.0,0.0,0.8692579505300353,0.76875,0.9571984435797666,0.7961165048543689,0.912781954887218,0.8395573997233748,0.8861313868613139,0.9410852713178295
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice017.png,1,0.43666245259165615,0.3875673249551167,0.44973958333333336,0.4243243243243243,2139,1920,,,,,0.0,0.0,0.0,0.0,0.8733249051833123,0.7751346499102334,0.8994791666666667,0.8486486486486486
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice018.png,1,0.39329713318152626,0.3113135914958238,0.37301772832702484,0.43167697460023086,2022,1986,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.2616822429906542,0.45901639344262296,0.8465580662112454,0.7339407744874715,0.8573709419904204,0.8360145303580695
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice019.png,1,0.7709500804370331,0.6322620044996471,0.7281374233788159,0.8285215003021014,2230,2307,0.718266253869969,0.5603864734299517,0.6137566137566137,0.8656716417910447,0.7295918367346939,0.5742971887550201,0.7079207920792079,0.7526315789473684,0.8649921507064364,0.7621023513139695,0.8627348643006263,0.8672612801678908
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice021.png,1,0.7304195296933148,0.5797297384966987,0.671730848734201,0.8067038317986769,1600,2067,0.7007042253521126,0.5392953929539296,0.6378205128205128,0.77734375,0.821917808219178,0.6976744186046512,0.8042895442359249,0.8403361344537815,0.6686365555086534,0.5022194039315155,0.573082489146165,0.8024316109422492
nnU-Net + SDA,RET_Spectralis_8945696b67c38140f30e99c0050aa925_slice022.png,1,0.6855820189011611,0.5305532915845618,0.6831107710614902,0.7288498205473583,1673,1994,0.5533596837944664,0.3825136612021858,0.7253886010362695,0.4472843450479233,0.8,0.6666666666666666,0.7082294264339152,0.919093851132686,0.7033863729090167,0.5424795468848332,0.6157142857142858,0.8201712654614652
